id,chunk_text,ticket_subject,ticket_type,ticket_priority,ticket_channel,ticket_status,product_purchased,date_ts,customer_satisfaction_rating,age_band,issue_family,issue_severity,needs_immediate_attention
220,Complete failure. My Samsung Galaxy S23 will not turn on at all. Shows error ERR_CONNECTION and then goes black. I have a deadline today and cannot work without it,Complete failure,Technical issue,Critical,Chat,Open,Amazon Echo,1730419200,5,55-64,technical,urgent,true
4327,Trial cancel. I signed up for the Microsoft Office 365 free trial just to have a look. I have decided it is not quite what I need and would like to cancel before any charge happens,Trial cancel,Cancellation request,Low,Chat,Closed,Amazon Echo,1712707200,2,18-24,cancellation,low,false
1289,Minor preference. The default font size in GoPro Hero seems a bit small to me. I know I can change it in settings but wanted to mention it as feedback. Not urgent,Minor preference,Technical issue,Low,Chat,Closed,Adobe Creative Cloud,1730419200,1,35-44,technical,low,false
3164,Immediate cancel fraud. I need all services on my Samsung Galaxy S23 account cancelled right now. Someone has accessed my account without my permission and I need everything stopped immediately,Immediate cancel fraud,Cancellation request,Critical,Phone,Open,HP LaserJet Printer,1705276800,2,65+,cancellation,urgent,true
583,Hardware issue. The speaker on my HP LaserJet Printer is malfunctioning. It crashes about twice a day and I lose unsaved work each time. Getting quite frustrating,Hardware issue,Technical issue,High,Chat,Pending Customer Response,Apple MacBook Pro,1712707200,4,65+,technical,urgent,false
2619,Tax question. I have a question about the tax on my Fitbit Charge 6 invoice. The rate seems higher than I expected. Could you clarify how the tax was calculated?,Tax question,Billing inquiry,Medium,Social media,Pending Customer Response,Apple MacBook Pro,1709596800,,55-64,billing,normal,false
44,System outage. Our entire Microsoft Office 365 system is completely down. All 25 users cannot access anything and we are losing business every minute. Nothing is working at all,System outage,Technical issue,Critical,Web,Closed,LG Smart TV,1730419200,1,35-44,technical,urgent,true
1235,"Cosmetic glitch. I noticed the icon for Dell XPS Laptop looks slightly pixelated on my desktop. Everything works perfectly fine, just does not look great. No rush on this at all",Cosmetic glitch,Technical issue,Low,Web,Closed,iPhone 15,1709596800,4,35-44,technical,low,false
5926,"Casual inquiry. I was just browsing and came across Autodesk AutoCAD. Out of curiosity, what does it actually do? I am not planning a purchase, just interested to learn more",Casual inquiry,Product inquiry,Low,Web,Open,Dell XPS Laptop,1730419200,1,65+,product,low,false
3746,Cancellation not processed. I requested cancellation 30 days ago and received a confirmation but I was charged again this month. Please actually cancel my account this time,Cancellation not processed,Cancellation request,High,Phone,Closed,Dell XPS Laptop,1708387200,2,18-24,cancellation,urgent,false
6220,"Feature curiosity. I was just wondering whether Nintendo Switch supports multi-user access. Not planning to buy anything right now, just curious about the capability",Feature curiosity,Product inquiry,Low,Social media,Pending Customer Response,iPhone 15,1709596800,4,25-34,product,low,false
8118,Recurring problem. My Amazon Echo has been causing me a lot of trouble lately. The speaker keeps acting up and it is really starting to affect my daily work. I have restarted it many times but the problem comes back,Recurring problem,Technical issue,High,Social media,Closed,GoPro Hero,1712707200,1,45-54,technical,urgent,false
1893,Business suspended. Our company account has been suspended due to a billing error on your end. All 25 of my staff cannot work. This needs to be fixed today,Business suspended,Billing inquiry,Critical,Phone,Pending Customer Response,Amazon Echo,1712707200,,45-54,billing,urgent,true
7306,Accidental purchase. I accidentally bought the wrong Autodesk AutoCAD version and need a refund so I can buy the right one. The amount is $79.00 and I have not opened the packaging,Accidental purchase,Refund request,Medium,Phone,Closed,Adobe Creative Cloud,1708387200,3,45-54,refund,normal,false
7349,Refund status check. I submitted a refund request 3 days ago for GoPro Hero with ID REF-2024-045. Just checking on the status as I have not heard anything yet,Refund status check,Refund request,Medium,Phone,Pending Customer Response,Amazon Echo,1705276800,1,55-64,refund,normal,false
8065,Compatibility question. I am having some issues with my current setup and am wondering if Sony WH-1000XM5 might solve them. Before purchasing I need to know if it works with Android 14,Compatibility question,Product inquiry,Low,Phone,Pending Customer Response,LG Smart TV,1712707200,2,25-34,product,low,false
4804,Emergency procurement. Our current system completely failed this morning and we urgently need to know if GoPro Hero can replace it for 15 users by tomorrow. Please respond today,Emergency procurement,Product inquiry,Critical,Email,Pending Customer Response,LG Smart TV,1705276800,,55-64,product,urgent,true
6937,Refund not received. I requested a refund 3 days ago with reference REF-2024-001 but still have not received anything. The money should have been back by now,Refund not received,Refund request,High,Web,Closed,Apple MacBook Pro,1709596800,3,65+,refund,urgent,false
1072,Battery concern. My Fitbit Charge 6 battery seems to drain a bit faster than it used to. Goes from full to empty in about 5 hours instead of 7. Still manageable but wanted to flag it,Battery concern,Technical issue,Medium,Web,Open,HP LaserJet Printer,1730419200,4,45-54,technical,normal,false
719,Repeated crashes. My Nintendo Switch crashes about 3 times a day. Sometimes I get a warning but usually it just closes. I have lost work several times because of this,Repeated crashes,Technical issue,High,Email,Closed,GoPro Hero,1709596800,,35-44,technical,urgent,false
2365,Invoice needed. I need an official invoice for my Microsoft Office 365 purchase for my company expense report. The confirmation email I received does not have enough detail for accounting,Invoice needed,Billing inquiry,Medium,Chat,Open,Google Pixel 8,1705276800,2,55-64,billing,normal,false
1506,Feature suggestion. It would be nice if Samsung Galaxy S23 had a dark mode option. Just a suggestion for a future update. Current version works perfectly fine for me,Feature suggestion,Technical issue,Low,Web,Closed,Autodesk AutoCAD,1709596800,,45-54,technical,low,false
8223,Cancellation needed soon. I need to cancel my GoPro Hero subscription before it renews next week. I have been meaning to do this for a while. Please process the cancellation when you get a chance,Cancellation needed soon,Cancellation request,Medium,Email,Closed,Nintendo Switch,1708387200,1,18-24,cancellation,normal,false
671,Installation failure. Cannot get Amazon Echo installed on my new computer. Tried 7 times and it keeps failing at the same step with error 0x80070057. Need this working soon,Installation failure,Technical issue,High,Web,Pending Customer Response,Autodesk AutoCAD,1708387200,5,25-34,technical,urgent,false
4835,Urgent compatibility. I have a critical project due in 24 hours and need to urgently confirm if Amazon Echo works with Windows 11 before I purchase. This cannot wait,Urgent compatibility,Product inquiry,Critical,Phone,Pending Customer Response,Microsoft Office 365,1730419200,4,45-54,product,urgent,true
2953,"Pricing question. I am just curious about the difference in pricing between the Microsoft Office 365 plans. I am not looking to change anything right now, just want to understand the options",Pricing question,Billing inquiry,Low,Chat,Pending Customer Response,Autodesk AutoCAD,1705276800,3,18-24,billing,low,false
6241,Large fraudulent charge. I have been charged $1299.00 for Autodesk AutoCAD that I never purchased. This is a huge amount and has caused me serious financial difficulty. I need this refunded today,Large fraudulent charge,Refund request,Critical,Web,Pending Customer Response,Adobe Creative Cloud,1712707200,4,25-34,refund,urgent,true
6715,Not as described. The Apple MacBook Pro I received is significantly different from what was advertised on the website. Key features are missing and I want a full refund of $59.99,Not as described,Refund request,High,Web,Closed,Autodesk AutoCAD,1705276800,1,35-44,refund,urgent,false
4872,Urgent compatibility. I have a critical project due in 24 hours and need to urgently confirm if Samsung Galaxy S23 works with macOS Ventura before I purchase. This cannot wait,Urgent compatibility,Product inquiry,Critical,Chat,Pending Customer Response,Amazon Echo,1705276800,4,45-54,product,urgent,true
898,Software bug. There is a bug in Samsung Galaxy S23 where the formatting gets messed up when I paste text. Does not happen every time. I found a workaround but it is a bit tedious,Software bug,Technical issue,Medium,Phone,Pending Customer Response,Microsoft Office 365,1708387200,2,45-54,technical,normal,false
4263,Budget reduction. I need to cancel my Amazon Echo subscription as part of reducing my monthly expenses. Please process this before the next billing date on the 15th,Budget reduction,Cancellation request,Medium,Phone,Pending Customer Response,Samsung Galaxy S23,1709596800,2,55-64,cancellation,normal,false
6756,Not as described. The Apple MacBook Pro I received is significantly different from what was advertised on the website. Key features are missing and I want a full refund of $49.99,Not as described,Refund request,High,Social media,Open,Fitbit Charge 6,1709596800,3,25-34,refund,urgent,false
2667,Payment method. I need to update my credit card on file for Autodesk AutoCAD. My old card expired and the portal gives me an error when I try to add the new one,Payment method,Billing inquiry,Medium,Phone,Closed,LG Smart TV,1708387200,3,65+,billing,normal,false
